,-87.5,-82.5,-77.5,-72.5,-67.5,-62.5,-57.5,-52.5,-47.5,-42.5,-37.5,-32.5,-27.5,-22.5,-17.5,-12.5,-7.5,-2.5,2.5,7.5,12.5,17.5,22.5,27.5,32.5,37.5,42.5,47.5,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5
-177.5,NA,NA,NA,NA,NA,-1.386828184,NA,-0.839596629,-1.800651312,-0.891799092,1.270536304,0.912069321,1.380940199,0.765997767,0.225167602,0.639826179,0.62361449,0.347684622,0.571061254,0.815752327,0.994570136,0.410247922,0.32490328,-0.021801341,-0.613857865,0.235214621,0.414520323,0.753883839,1.970513701,2.823371649,3.225710392,2.789895058,0.693073392,NA,NA,2.161010265
-172.5,NA,NA,NA,NA,NA,NA,NA,NA,0.316976786,0.191396669,1.05116725,1.440745473,1.737462282,NA,0.536166072,0.633986473,0.918348551,0.213586956,0.157581091,0.258038253,1.107892275,0.895750642,0.310104787,-1.087975979,-0.355306923,0.291064411,1.066191196,0.582903802,2.039553165,2.767651081,2.76649189,4.666995049,NA,NA,NA,2.147531271
-167.5,NA,NA,NA,NA,NA,-1.092792153,-0.371586025,NA,0.360401213,0.55949688,0.447583795,1.491992474,1.113658667,-0.725207448,0.269443691,0.687977254,0.309158176,0.408967674,-0.554215133,0.746902466,0.708228528,1.027476788,0.230771154,-0.516079783,-0.086092263,0.492114931,1.07359004,1.116304874,2.281232834,3.444934607,2.212862968,1.818458319,0.971341014,NA,NA,2.191111565
-162.5,NA,NA,NA,NA,NA,-0.366739392,-1.104240894,-0.127821177,NA,NA,0.710731387,1.33821559,0.61510402,0.279964149,1.043950915,1.082344532,0.711342692,0.153025508,-2.085402489,NA,1.227370977,1.014257193,0.472359002,-1.857716441,0.069244258,0.806020081,1.822447538,1.601460576,2.234998226,3.467384338,1.937194586,2.829956293,0.661450803,0.567028284,NA,2.166666985
-157.5,NA,NA,NA,NA,NA,-1.452412367,-1.67683816,-0.004025273,NA,NA,0.554412127,0.816576838,1.118268013,0.734238803,0.650172651,0.905251503,0.339455605,-0.428635478,-2.665302277,NA,1.032749414,1.040044069,0.667584658,-0.066697672,-0.176775247,1.158555508,2.251209259,1.784377098,2.079139471,2.842362881,2.671835899,NA,1.294741869,NA,NA,2.07962966
-152.5,NA,NA,NA,NA,NA,-1.546702623,-1.733520746,0.621736467,0.496932745,-0.08311522,-0.012747135,0.642829418,NA,0.302590191,0.993386745,0.227852747,0.269331753,-0.073825762,-0.768036366,-0.070691347,1.217140555,1.250010014,0.25432688,0.004441734,-0.457844198,0.937374949,2.891180992,2.731022596,1.549774647,2.09896946,2.342763424,1.49778378,2.67781496,1.360349536,0.400000095,NA
-147.5,NA,NA,NA,NA,NA,NA,-2.10148716,1.088969469,-0.156446174,0.025636554,0.325319529,0.565218031,0.891183078,-0.249975741,0.994994521,0.746368289,NA,-1.549542427,-1.079311848,1.342720032,1.079267979,1.582014203,0.746684313,-0.601650834,-0.598502994,-0.096682191,2.628773212,2.666776657,2.068170071,2.478001833,1.832291126,NA,2.388144493,NA,1.135062933,0.299999952
-142.5,NA,NA,NA,NA,NA,NA,-2.233915806,0.599752367,0.07867904,-0.237754211,0.114182711,0.917205811,0.681606591,0.557227254,0.854766369,0.567398012,-0.849859774,NA,NA,1.241667151,1.479588151,1.720926762,0.946014762,-0.358656555,-0.575280786,-0.144998759,2.077240467,2.08505106,1.833603144,1.991450548,NA,NA,1.757440329,NA,0.447645038,0.364285648
-137.5,NA,NA,NA,NA,NA,NA,0.469792366,0.798670292,0.499793708,-0.304000318,0.601014435,0.25299111,0.427956671,0.522172987,0.571646988,1.233450174,-0.410611004,-0.529686332,-1.610242128,0.821438074,1.496394157,2.173546314,0.373116612,-0.693568408,-0.961064219,0.179195464,1.045353174,1.556044459,1.674595714,1.839514732,2.018662214,4.344512939,0.924554348,NA,0.395833313,0.947911799
-132.5,NA,NA,NA,NA,NA,NA,0.80575633,0.847072005,0.62800616,-0.121874228,0.505146444,-0.589448929,0.374026746,0.290886819,-0.255411923,1.000780106,0.352035701,NA,-0.923162699,0.796581566,1.301454544,NA,0.790257335,0.163215071,-0.22238791,-0.003359221,0.524351537,0.804223597,1.509877801,2.235499382,NA,0.788639665,3.584342003,NA,NA,0.828440666
-127.5,NA,NA,NA,NA,NA,1.281444907,0.683176875,NA,NA,NA,0.128920913,0.066235289,0.435305566,0.312187314,-0.311082363,-0.096162103,0.799232543,0.01725015,-0.527585506,0.889441252,0.977313161,1.65069747,1.741423488,0.682146549,0.187234253,0.197705656,0.48479113,0.296824455,0.998959303,1.174983978,1.291862726,0.789713383,2.446285725,NA,NA,0.795833349
-122.5,NA,NA,NA,NA,NA,0.447492123,-0.323359489,NA,NA,NA,-0.031128868,0.57038337,0.139551103,0.288707435,1.236418486,0.311035693,0.858523965,0.13516897,-0.54151541,0.624603212,0.899553001,0.662699044,0.905643344,0.683660626,-0.299964786,-0.168907836,1.359178543,1.35084939,1.815005779,1.800051212,1.633535385,NA,3.062726498,NA,NA,0.671428561
