,-87.5,-82.5,-77.5,-72.5,-67.5,-62.5,-57.5,-52.5,-47.5,-42.5,-37.5,-32.5,-27.5,-22.5,-17.5,-12.5,-7.5,-2.5,2.5,7.5,12.5,17.5,22.5,27.5,32.5,37.5,42.5,47.5,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5
-177.5,NA,NA,NA,-0.81047225,-1.120643139,NA,NA,NA,0.46392116,-0.631180525,-0.443710446,-0.307510674,0.095129743,0.624153972,0.692379355,0.447158068,0.100487605,-0.99183929,-1.247542858,-0.033123448,-0.692054272,-0.443004549,0.587032259,1.079666018,1.691074133,1.763546467,-0.117949225,-0.64565748,-0.720721841,-1.213493347,-0.569232225,-5.188677788,-3.721342087,NA,NA,NA
-172.5,NA,NA,NA,-0.626885056,NA,NA,NA,NA,2.270349979,NA,1.111218691,0.066603363,0.623668671,0.800404906,0.895079494,0.958004415,-0.401894271,-1.510849714,-1.448375344,-0.315948248,-0.553848445,-0.313455105,0.513308525,1.086277723,1.549711704,1.182119608,0.030193113,-0.830484509,-0.515836716,-2.277320862,-9.381965637,NA,NA,NA,NA,NA
-167.5,NA,NA,NA,-0.419296861,NA,NA,NA,NA,2.149900198,-1.231020689,0.402030528,0.791349292,0.407352209,0.917767763,0.891386032,0.611628354,-0.6951226,-1.686825752,-1.593091726,-0.694967031,-0.955436468,-0.226986498,0.230424464,1.081900358,1.542739153,1.475938082,-0.373604953,-0.938416958,-0.411054313,-0.096966498,-9.575111389,-6.474264622,NA,NA,NA,NA
-162.5,NA,NA,NA,-0.40020442,NA,NA,NA,NA,-0.058453258,-0.607736945,NA,0.292024434,0.573487163,1.493499637,0.866166592,0.168970674,-0.866580725,-1.394572854,-1.512277126,-1.239818335,-0.890668035,-0.45920974,0.140317738,1.032751799,1.647485614,1.339296818,-0.211595267,-1.387643456,-0.892184377,-1.613157988,-10.49636841,-6.449824333,NA,NA,NA,NA
-157.5,NA,NA,NA,NA,NA,NA,-1.910966277,NA,0.036252171,NA,-0.144307658,-0.307997376,0.875349641,1.588201404,0.494632125,0.618330598,-1.208759904,-1.671073675,-1.534032106,-0.301803678,-0.506502271,-0.667882323,-0.381324351,0.915671587,1.250135303,1.037448883,-0.598947048,-1.266111135,-0.974497199,-3.507022858,-5.619775295,NA,-3.314980507,NA,NA,NA
-152.5,NA,NA,NA,NA,NA,NA,-1.497810483,NA,0.874221444,-0.337357908,-0.283479512,-0.340754986,0.830749571,1.695493817,0.770704389,-0.143256277,-0.846507788,-1.340941429,-1.715840816,-0.646841407,-0.584148347,-0.255897105,-0.44047755,0.263055176,0.736319363,0.284190834,-0.614793181,-1.274471879,-0.777084112,-0.704304218,-1.347782969,-2.763143063,NA,NA,NA,NA
-147.5,NA,NA,NA,NA,NA,NA,-1.092053175,NA,1.63304019,-0.607777476,NA,-0.384281725,1.866089344,1.287190914,0.712799311,-0.098362103,-0.905548453,-1.839262247,-1.529901624,-0.649371743,-0.553631842,-0.104220942,-0.770060658,-0.33184734,-0.314810336,-0.164375275,-0.759165704,-1.055300474,-0.942609906,-0.199586719,-0.336218685,-2.938454628,NA,NA,NA,NA
-142.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.090884328,NA,-1.238890171,1.233235598,1.036796093,0.29182297,0.892933846,-0.64350611,-1.408782959,-1.523167253,-0.427416921,-0.389224052,-0.566493094,-0.610540152,-0.297950983,-0.292037547,-0.514538765,-0.720473289,-0.624867678,-0.244231254,-0.595931053,1.172250867,-2.52520895,-1.879186153,NA,NA,NA
-137.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.432258993,NA,0.590780616,1.183876038,1.092677593,0.496968627,-0.166002959,-0.667060614,-1.268586159,-1.535069942,-0.848434567,-0.428389966,-0.33026427,-0.545922875,-0.638530254,-0.477543533,-1.016011357,-1.197622538,-0.276434422,-0.335447848,0.191317946,6.501813889,NA,NA,NA,NA,NA
